Selected,Face pair type,Face_A,Face_B,Edit type,Edit part,Edit level,Edit seed,LPIPS dist.,LPIPS target distr.,LPIPS diff.,Same ID,Face A pose number,Face B pose number,Face A ID,Face B ID
1,Configural,016_01_01_050_16,016_01_01_050_16,eye,EyeHeight,50,,0.0017,0.002819435,0.001119435,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,eye,EyeDistance,50,,0.0017,0.009416972,0.007716972,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,eye,EyeHeight,-50,,0.0018,0.014218525,0.012418525,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,eye,EyeDistance,-50,,0.0022,0.009805728,0.007605728,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,eye,EyeDistance,-75,,0.0025,0.004662968,0.002162968,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,eye,EyeHeight,-75,,0.0026,0.010374705,0.007774705,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,eye,EyeDistance,75,,0.0027,0.001660102,0.001039898,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,eye,EyeHeight,75,,0.0028,0.004828512,0.002028512,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,eye,EyeDistance,-100,,0.003,0.007214065,0.004214065,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,eye,EyeHeight,-100,,0.0031,0.004273859,0.001173859,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,eye,EyeDistance,100,,0.0033,0.009455296,0.006155296,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,eye,EyeHeight,100,,0.0036,0.009181822,0.005581822,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,mouth,MouthHeight,25,,0.0006,0.010378656,0.009778656,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,mouth,MouthHeight,-25,,0.0006,0.004996571,0.004396571,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,mouth,MouthHeight,50,,0.0012,0.009700157,0.008500157,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,mouth,MouthHeight,-50,,0.0013,0.003670529,0.002370529,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,mouth,MouthHeight,75,,0.0017,0.004199417,0.002499417,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,mouth,MouthHeight,-75,,0.0019,0.005914459,0.004014459,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,mouth,MouthHeight,100,,0.0021,0.012270278,0.010170278,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,mouth,MouthHeight,-100,,0.0024,0.011797618,0.009397618,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,nose,NoseHeight,-25,,0.0004,0.010761746,0.010361746,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,nose,NoseHeight,25,,0.0005,0.003266706,0.002766706,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,nose,NoseHeight,-50,,0.0006,0.001797983,0.001197983,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,nose,NoseHeight,-75,,0.0009,0.002204362,0.001304362,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,nose,NoseHeight,50,,0.001,0.001966853,0.000966853,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,nose,NoseHeight,-100,,0.0012,0.005641729,0.004441729,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,nose,NoseHeight,75,,0.0013,0.011755775,0.010455775,Same,15,15,016,016
1,Configural,016_01_01_050_16,016_01_01_050_16,nose,NoseHeight,100,,0.0016,0.006562266,0.004962266,Same,15,15,016,016
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeDistance,-25,,0.0005,0.013076212,0.012576212,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeHeight,25,,0.0006,0.004384662,0.003784662,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeHeight,-25,,0.0007,0.007232063,0.006532063,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeDistance,25,,0.0007,0.01049792,0.00979792,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeHeight,50,,0.001,0.011843645,0.010843645,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeDistance,-50,,0.0012,0.009832164,0.008632164,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeDistance,50,,0.0014,0.012896667,0.011496667,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeHeight,-50,,0.0016,0.011565837,0.009965837,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeHeight,75,,0.0018,0.010830833,0.009030833,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeDistance,-75,,0.0018,0.0136746,0.0118746,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeDistance,75,,0.0019,0.012387985,0.010487985,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeHeight,-75,,0.0024,0.014226796,0.011826796,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeDistance,100,,0.0024,0.000611262,0.001788738,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeHeight,100,,0.0026,0.003680301,0.001080301,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeDistance,-100,,0.0026,0.01468366,0.01208366,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,eye,EyeHeight,-100,,0.0031,0.012205002,0.009105002,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,mouth,MouthHeight,-25,,0.0006,0.012625763,0.012025763,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,mouth,MouthHeight,25,,0.0006,0.003044116,0.002444116,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,mouth,MouthHeight,-50,,0.001,0.004979467,0.003979467,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,mouth,MouthHeight,50,,0.001,0.000677836,0.000322164,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,mouth,MouthHeight,-75,,0.0015,0.012383022,0.010883022,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,mouth,MouthHeight,75,,0.0016,0.001328402,0.000271598,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,mouth,MouthHeight,100,,0.0022,0.010517852,0.008317852,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,mouth,MouthHeight,-100,,0.0022,0.010741105,0.008541105,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,nose,NoseHeight,-25,,0.0004,0.006506439,0.006106439,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,nose,NoseHeight,25,,0.0004,0.002015581,0.001615581,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,nose,NoseHeight,-50,,0.0005,0.00345516,0.00295516,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,nose,NoseHeight,50,,0.0006,0.013929738,0.013329738,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,nose,NoseHeight,-75,,0.0007,0.001540823,0.000840823,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,nose,NoseHeight,75,,0.0009,0.014991131,0.014091131,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,nose,NoseHeight,-100,,0.0009,0.01344864,0.01254864,Same,0,0,017,017
1,Configural,017_01_01_051_06,017_01_01_051_06,nose,NoseHeight,100,,0.0012,0.003423842,0.002223842,Same,0,0,017,017
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeHeight,-25,,0.0007,0.006098951,0.005398951,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeHeight,25,,0.0007,0.005117878,0.004417878,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeDistance,-25,,0.0008,0.014093888,0.013293888,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeDistance,25,,0.0009,0.004113318,0.003213318,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeHeight,-50,,0.0012,0.001183307,1.66927E-05,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeHeight,50,,0.0014,0.006875936,0.005475936,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeDistance,-50,,0.0016,0.006946984,0.005346984,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeDistance,50,,0.0018,0.003359805,0.001559805,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeHeight,-75,,0.0019,0.001910795,1.07947E-05,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeHeight,75,,0.002,0.001015253,0.000984747,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeDistance,-75,,0.002,0.008873599,0.006873599,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeHeight,100,,0.0024,0.007461657,0.005061657,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeDistance,75,,0.0024,0.010467398,0.008067398,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeHeight,-100,,0.0026,0.002137441,0.000462559,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeDistance,-100,,0.0028,0.002795068,4.93229E-06,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,eye,EyeDistance,100,,0.0032,0.006616394,0.003416394,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,mouth,MouthHeight,25,,0.0009,0.007793643,0.006893643,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,mouth,MouthHeight,-25,,0.0012,0.013595998,0.012395998,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,mouth,MouthHeight,50,,0.0019,0.012727758,0.010827758,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,mouth,MouthHeight,-50,,0.0022,0.005444752,0.003244752,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,mouth,MouthHeight,75,,0.0024,0.01233996,0.00993996,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,mouth,MouthHeight,-75,,0.0029,0.014522527,0.011622527,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,mouth,MouthHeight,100,,0.0029,0.009735202,0.006835202,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,mouth,MouthHeight,-100,,0.0029,0.011666439,0.008766439,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,nose,NoseHeight,-25,,0.0004,0.013585166,0.013185166,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,nose,NoseHeight,25,,0.0004,0.013106823,0.012706823,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,nose,NoseHeight,-50,,0.0006,0.014847217,0.014247217,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,nose,NoseHeight,50,,0.0007,0.003423535,0.002723535,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,nose,NoseHeight,-75,,0.0009,0.011051447,0.010151447,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,nose,NoseHeight,75,,0.0011,0.010510677,0.009410677,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,nose,NoseHeight,-100,,0.0012,0.012147811,0.010947811,Same,0,0,025,025
1,Configural,025_01_01_051_08,025_01_01_051_08,nose,NoseHeight,100,,0.0016,0.013707354,0.012107354,Same,0,0,025,025
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeHeight,25,,0.0007,0.013198916,0.012498916,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeDistance,-25,,0.0007,0.009374575,0.008674575,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeHeight,-25,,0.0008,0.002298893,0.001498893,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeDistance,25,,0.0009,0.002012118,0.001112118,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeHeight,50,,0.0012,0.014840728,0.013640728,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeDistance,-50,,0.0014,0.001688305,0.000288305,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeHeight,-50,,0.0016,0.000202784,0.001397216,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeDistance,50,,0.0016,0.002727343,0.001127343,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeHeight,75,,0.0019,0.01452445,0.01262445,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeDistance,-75,,0.0021,0.00082892,0.00127108,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeDistance,75,,0.0022,0.013912494,0.011712494,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeHeight,-75,,0.0023,0.00757509,0.00527509,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeDistance,100,,0.0024,0.003212883,0.000812883,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeHeight,100,,0.0027,0.001473572,0.001226428,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeDistance,-100,,0.0028,0.009494688,0.006694688,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,eye,EyeHeight,-100,,0.0029,0.011427595,0.008527595,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,mouth,MouthHeight,-25,,0.0009,0.008816631,0.007916631,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,mouth,MouthHeight,25,,0.0009,0.005051775,0.004151775,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,mouth,MouthHeight,50,,0.0016,0.001094618,0.000505382,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,mouth,MouthHeight,-50,,0.0018,0.013342917,0.011542917,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,mouth,MouthHeight,75,,0.0024,0.007841639,0.005441639,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,mouth,MouthHeight,-75,,0.0028,0.014069648,0.011269648,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,mouth,MouthHeight,100,,0.0032,0.009041911,0.005841911,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,mouth,MouthHeight,-100,,0.0034,0.001088875,0.002311125,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,nose,NoseHeight,-25,,0.0005,0.011622251,0.011122251,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,nose,NoseHeight,25,,0.0005,0.014468984,0.013968984,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,nose,NoseHeight,-50,,0.0007,0.014422742,0.013722742,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,nose,NoseHeight,50,,0.0008,0.005678053,0.004878053,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,nose,NoseHeight,-75,,0.0009,0.006642901,0.005742901,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,nose,NoseHeight,75,,0.0012,0.014800794,0.013600794,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,nose,NoseHeight,-100,,0.0012,0.000320223,0.000879777,Same,0,0,031,031
1,Configural,031_01_01_051_16,031_01_01_051_16,nose,NoseHeight,100,,0.0016,0.014669627,0.013069627,Same,0,0,031,031
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeHeight,25,,0.0007,0.000780545,8.05447E-05,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeHeight,-25,,0.0008,0.00900294,0.00820294,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeDistance,-25,,0.0008,0.000797492,2.50769E-06,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeDistance,25,,0.0009,0.000592129,0.000307871,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeHeight,50,,0.0012,0.012705915,0.011505915,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeDistance,-50,,0.0015,0.005575164,0.004075164,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeDistance,50,,0.0015,0.005862433,0.004362433,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeHeight,-50,,0.0016,0.003630343,0.002030343,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeHeight,75,,0.002,0.009189799,0.007189799,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeDistance,-75,,0.0021,0.007891007,0.005791007,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeHeight,-75,,0.0023,0.00700342,0.00470342,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeDistance,75,,0.0023,0.004215506,0.001915506,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeHeight,100,,0.0027,0.002380198,0.000319802,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeDistance,100,,0.0027,0.012132329,0.009432329,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeDistance,-100,,0.0029,0.009130274,0.006230274,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,eye,EyeHeight,-100,,0.0031,0.00620916,0.00310916,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,mouth,MouthHeight,-25,,0.0008,0.010888761,0.010088761,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,mouth,MouthHeight,25,,0.0008,0.004910194,0.004110194,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,mouth,MouthHeight,50,,0.0013,0.005621898,0.004321898,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,mouth,MouthHeight,-50,,0.0015,0.006764144,0.005264144,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,mouth,MouthHeight,75,,0.0021,0.013595801,0.011495801,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,mouth,MouthHeight,-75,,0.0022,0.012562914,0.010362914,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,mouth,MouthHeight,100,,0.0027,0.007480213,0.004780213,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,mouth,MouthHeight,-100,,0.003,0.012948757,0.009948757,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,nose,NoseHeight,-25,,0.0005,0.011523087,0.011023087,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,nose,NoseHeight,25,,0.0005,0.003785401,0.003285401,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,nose,NoseHeight,-50,,0.0007,0.011625817,0.010925817,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,nose,NoseHeight,50,,0.0008,0.013844106,0.013044106,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,nose,NoseHeight,-75,,0.0009,0.013486992,0.012586992,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,nose,NoseHeight,75,,0.0011,0.000896033,0.000203967,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,nose,NoseHeight,-100,,0.0012,0.0048947,0.0036947,Same,15,15,037,037
1,Configural,037_01_01_050_17,037_01_01_050_17,nose,NoseHeight,100,,0.0014,0.001636106,0.000236106,Same,15,15,037,037
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeDistance,25,,0.0008,0.010583854,0.009783854,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeHeight,25,,0.001,0.008778853,0.007778853,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeHeight,-25,,0.0011,0.006658343,0.005558343,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeDistance,-25,,0.0011,0.01455115,0.01345115,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeDistance,50,,0.0018,0.010930684,0.009130684,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeDistance,-50,,0.002,0.013524847,0.011524847,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeHeight,50,,0.0022,0.002295627,9.56269E-05,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeHeight,-50,,0.0023,0.005941954,0.003641954,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeDistance,-75,,0.0023,0.011660255,0.009360255,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeDistance,-100,,0.0028,0.000352085,0.002447915,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeHeight,-75,,0.0029,0.009741973,0.006841973,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeDistance,75,,0.0031,0.003971742,0.000871742,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeHeight,75,,0.0033,0.010101944,0.006801944,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeHeight,-100,,0.0036,0.010717169,0.007117169,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeDistance,100,,0.0043,0.002518101,0.001781899,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,eye,EyeHeight,100,,0.0048,0.005192974,0.000392974,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,mouth,MouthHeight,-25,,0.0005,0.014302848,0.013802848,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,mouth,MouthHeight,25,,0.0006,0.002320067,0.001720067,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,mouth,MouthHeight,-50,,0.0009,0.010886757,0.009986757,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,mouth,MouthHeight,50,,0.001,0.009718372,0.008718372,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,mouth,MouthHeight,-75,,0.0013,0.009541367,0.008241367,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,mouth,MouthHeight,75,,0.0014,0.003621538,0.002221538,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,mouth,MouthHeight,-100,,0.0018,0.003454613,0.001654613,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,mouth,MouthHeight,100,,0.0019,0.013359623,0.011459623,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,nose,NoseHeight,-25,,0.0003,0.014902398,0.014602398,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,nose,NoseHeight,-50,,0.0006,0.008698465,0.008098465,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,nose,NoseHeight,25,,0.0006,0.009263842,0.008663842,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,nose,NoseHeight,-75,,0.001,0.014207126,0.013207126,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,nose,NoseHeight,50,,0.001,0.003740552,0.002740552,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,nose,NoseHeight,75,,0.0012,0.000826135,0.000373865,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,nose,NoseHeight,100,,0.0012,0.003975777,0.002775777,Same,0,0,038,038
1,Configural,038_01_01_051_07,038_01_01_051_07,nose,NoseHeight,-100,,0.0013,0.008551772,0.007251772,Same,0,0,038,038
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeHeight,-25,,0.0009,0.000527277,0.000372723,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeHeight,25,,0.0009,0.012512365,0.011612365,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeDistance,-25,,0.001,0.001958748,0.000958748,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeDistance,25,,0.0011,0.012295264,0.011195264,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeHeight,50,,0.0017,0.014652104,0.012952104,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeHeight,-50,,0.0018,0.014549867,0.012749867,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeDistance,50,,0.0019,0.012975018,0.011075018,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeDistance,-50,,0.002,0.002099251,9.92511E-05,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeHeight,75,,0.0023,0.00960483,0.00730483,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeDistance,75,,0.0025,0.007292818,0.004792818,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeDistance,-75,,0.0026,0.001033726,0.001566274,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeHeight,-75,,0.003,0.01141291,0.00841291,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeDistance,100,,0.0031,0.005566259,0.002466259,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeDistance,-100,,0.0032,0.011014547,0.007814547,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeHeight,100,,0.0037,0.014665733,0.010965733,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,eye,EyeHeight,-100,,0.0038,0.010732525,0.006932525,Same,0,0,044,044
1,Configural,044_01_01_051_09,044_01_01_051_09,mouth,MouthHeight,-25,,0.0008,0.002408548,0.001608548,Same,0,0,044,044
